TXNID:236842 | STATUS:REJECTED | LATENCY:92ms
TXNID:452602 | STATUS:FAILURE | LATENCY:14ms
TXNID:224486 | STATUS:SUCCESS | LATENCY:123ms
TXNID:594670 | STATUS:FAILURE | LATENCY:56ms
TXNID:71935 | STATUS:PENDING | LATENCY:91ms
TXNID:840179 | STATUS:FAILURE | LATENCY:100ms
TXNID:491734 | STATUS:SUCCESS | LATENCY:11ms
TXNID:914900 | STATUS:PENDING | LATENCY:93ms
TXNID:925331 | STATUS:SUCCESS | LATENCY:37ms
TXNID:734800 | STATUS:FAILURE | LATENCY:17ms
TXNID:875535 | STATUS:FAILURE | LATENCY:60ms
TXNID:539471 | STATUS:FAILURE | LATENCY:178ms
TXNID:979065 | STATUS:REJECTED | LATENCY:134ms
TXNID:874918 | STATUS:FAILURE | LATENCY:109ms
TXNID:131320 | STATUS:FAILURE | LATENCY:7ms
TXNID:599411 | STATUS:FAILURE | LATENCY:162ms
TXNID:843701 | STATUS:FAILURE | LATENCY:12ms
TXNID:410305 | STATUS:REJECTED | LATENCY:169ms
TXNID:436555 | STATUS:PENDING | LATENCY:103ms
TXNID:569492 | STATUS:SUCCESS | LATENCY:185ms
TXNID:565351 | STATUS:SUCCESS | LATENCY:130ms
TXNID:15031 | STATUS:PENDING | LATENCY:86ms
TXNID:628960 | STATUS:REJECTED | LATENCY:73ms
TXNID:873282 | STATUS:PENDING | LATENCY:10ms
TXNID:801524 | STATUS:FAILURE | LATENCY:162ms
TXNID:599972 | STATUS:REJECTED | LATENCY:83ms
TXNID:308828 | STATUS:SUCCESS | LATENCY:96ms
TXNID:148626 | STATUS:PENDING | LATENCY:74ms
TXNID:499863 | STATUS:REJECTED | LATENCY:158ms
TXNID:838624 | STATUS:SUCCESS | LATENCY:0ms
TXNID:458593 | STATUS:PENDING | LATENCY:41ms
TXNID:479147 | STATUS:PENDING | LATENCY:59ms
TXNID:229239 | STATUS:PENDING | LATENCY:194ms
TXNID:400892 | STATUS:SUCCESS | LATENCY:53ms
TXNID:487627 | STATUS:REJECTED | LATENCY:92ms
TXNID:208838 | STATUS:REJECTED | LATENCY:189ms
TXNID:765421 | STATUS:SUCCESS | LATENCY:188ms
TXNID:894507 | STATUS:SUCCESS | LATENCY:126ms
TXNID:286153 | STATUS:PENDING | LATENCY:186ms
TXNID:149095 | STATUS:SUCCESS | LATENCY:95ms
TXNID:474603 | STATUS:FAILURE | LATENCY:191ms
TXNID:522339 | STATUS:SUCCESS | LATENCY:36ms
TXNID:92495 | STATUS:SUCCESS | LATENCY:157ms
TXNID:366933 | STATUS:PENDING | LATENCY:46ms
TXNID:574011 | STATUS:PENDING | LATENCY:196ms
TXNID:395063 | STATUS:SUCCESS | LATENCY:126ms
TXNID:602740 | STATUS:PENDING | LATENCY:118ms
TXNID:254655 | STATUS:FAILURE | LATENCY:24ms
TXNID:706951 | STATUS:REJECTED | LATENCY:165ms
TXNID:974270 | STATUS:FAILURE | LATENCY:96ms
TXNID:698432 | STATUS:PENDING | LATENCY:35ms
TXNID:777698 | STATUS:REJECTED | LATENCY:111ms
TXNID:26083 | STATUS:REJECTED | LATENCY:60ms
TXNID:920187 | STATUS:REJECTED | LATENCY:190ms
TXNID:108634 | STATUS:PENDING | LATENCY:191ms
TXNID:482842 | STATUS:SUCCESS | LATENCY:25ms
TXNID:661384 | STATUS:PENDING | LATENCY:150ms
TXNID:211713 | STATUS:PENDING | LATENCY:20ms
TXNID:5733 | STATUS:SUCCESS | LATENCY:160ms
TXNID:286964 | STATUS:PENDING | LATENCY:120ms
TXNID:480055 | STATUS:REJECTED | LATENCY:42ms
TXNID:22985 | STATUS:FAILURE | LATENCY:107ms
TXNID:890201 | STATUS:SUCCESS | LATENCY:157ms
TXNID:914617 | STATUS:PENDING | LATENCY:199ms
TXNID:571360 | STATUS:FAILURE | LATENCY:87ms
TXNID:859312 | STATUS:REJECTED | LATENCY:165ms
TXNID:729879 | STATUS:REJECTED | LATENCY:114ms
TXNID:178353 | STATUS:PENDING | LATENCY:122ms
TXNID:670021 | STATUS:SUCCESS | LATENCY:23ms
TXNID:941422 | STATUS:SUCCESS | LATENCY:140ms
TXNID:942017 | STATUS:PENDING | LATENCY:26ms
TXNID:326310 | STATUS:PENDING | LATENCY:187ms
TXNID:837781 | STATUS:SUCCESS | LATENCY:82ms
TXNID:825219 | STATUS:FAILURE | LATENCY:78ms
TXNID:909031 | STATUS:PENDING | LATENCY:39ms
TXNID:675378 | STATUS:PENDING | LATENCY:187ms
TXNID:812700 | STATUS:FAILURE | LATENCY:165ms
TXNID:955355 | STATUS:FAILURE | LATENCY:15ms
TXNID:149396 | STATUS:PENDING | LATENCY:123ms
TXNID:890113 | STATUS:SUCCESS | LATENCY:155ms
TXNID:344376 | STATUS:PENDING | LATENCY:170ms
TXNID:602510 | STATUS:FAILURE | LATENCY:195ms
TXNID:803300 | STATUS:PENDING | LATENCY:87ms
TXNID:47537 | STATUS:FAILURE | LATENCY:97ms
TXNID:296830 | STATUS:REJECTED | LATENCY:95ms
TXNID:630040 | STATUS:SUCCESS | LATENCY:156ms
TXNID:299957 | STATUS:PENDING | LATENCY:100ms
TXNID:523305 | STATUS:PENDING | LATENCY:193ms
TXNID:88723 | STATUS:REJECTED | LATENCY:168ms
TXNID:885665 | STATUS:PENDING | LATENCY:106ms
TXNID:108794 | STATUS:PENDING | LATENCY:26ms
TXNID:88257 | STATUS:PENDING | LATENCY:18ms
TXNID:601719 | STATUS:FAILURE | LATENCY:97ms
TXNID:286251 | STATUS:PENDING | LATENCY:57ms
TXNID:194625 | STATUS:PENDING | LATENCY:39ms
TXNID:696630 | STATUS:PENDING | LATENCY:13ms
TXNID:74582 | STATUS:FAILURE | LATENCY:190ms
TXNID:461726 | STATUS:REJECTED | LATENCY:172ms
TXNID:550104 | STATUS:PENDING | LATENCY:177ms
TXNID:478481 | STATUS:SUCCESS | LATENCY:71ms
TXNID:815908 | STATUS:REJECTED | LATENCY:86ms
TXNID:766449 | STATUS:FAILURE | LATENCY:64ms
TXNID:169587 | STATUS:REJECTED | LATENCY:2ms
TXNID:987052 | STATUS:FAILURE | LATENCY:129ms
TXNID:690325 | STATUS:SUCCESS | LATENCY:195ms
TXNID:952008 | STATUS:PENDING | LATENCY:193ms
TXNID:836864 | STATUS:PENDING | LATENCY:8ms
TXNID:269334 | STATUS:REJECTED | LATENCY:30ms
TXNID:539662 | STATUS:SUCCESS | LATENCY:106ms
TXNID:312968 | STATUS:FAILURE | LATENCY:70ms
TXNID:152169 | STATUS:SUCCESS | LATENCY:10ms
TXNID:739211 | STATUS:SUCCESS | LATENCY:112ms
TXNID:909327 | STATUS:FAILURE | LATENCY:129ms
TXNID:685542 | STATUS:REJECTED | LATENCY:136ms
TXNID:623921 | STATUS:PENDING | LATENCY:117ms
TXNID:950147 | STATUS:PENDING | LATENCY:85ms
TXNID:842905 | STATUS:REJECTED | LATENCY:59ms
TXNID:319492 | STATUS:SUCCESS | LATENCY:81ms
TXNID:929754 | STATUS:SUCCESS | LATENCY:129ms
TXNID:214296 | STATUS:SUCCESS | LATENCY:81ms
TXNID:830680 | STATUS:FAILURE | LATENCY:76ms
TXNID:89572 | STATUS:FAILURE | LATENCY:70ms
TXNID:815572 | STATUS:PENDING | LATENCY:156ms
TXNID:443192 | STATUS:PENDING | LATENCY:76ms
TXNID:6839 | STATUS:FAILURE | LATENCY:45ms
TXNID:171284 | STATUS:PENDING | LATENCY:38ms
TXNID:992145 | STATUS:FAILURE | LATENCY:134ms
TXNID:672056 | STATUS:PENDING | LATENCY:117ms
TXNID:863923 | STATUS:REJECTED | LATENCY:35ms
TXNID:766111 | STATUS:REJECTED | LATENCY:136ms
TXNID:834174 | STATUS:SUCCESS | LATENCY:122ms
TXNID:544189 | STATUS:REJECTED | LATENCY:83ms
TXNID:550692 | STATUS:PENDING | LATENCY:41ms
TXNID:327328 | STATUS:SUCCESS | LATENCY:50ms
TXNID:450443 | STATUS:FAILURE | LATENCY:158ms
TXNID:949847 | STATUS:REJECTED | LATENCY:145ms
TXNID:5208 | STATUS:FAILURE | LATENCY:134ms
TXNID:277852 | STATUS:PENDING | LATENCY:10ms
TXNID:516748 | STATUS:FAILURE | LATENCY:7ms
TXNID:312132 | STATUS:PENDING | LATENCY:71ms
TXNID:73905 | STATUS:FAILURE | LATENCY:153ms
TXNID:13089 | STATUS:PENDING | LATENCY:35ms
TXNID:152318 | STATUS:SUCCESS | LATENCY:39ms
TXNID:388785 | STATUS:REJECTED | LATENCY:40ms
TXNID:501712 | STATUS:PENDING | LATENCY:107ms
TXNID:953143 | STATUS:FAILURE | LATENCY:109ms
TXNID:245234 | STATUS:PENDING | LATENCY:188ms
TXNID:801059 | STATUS:FAILURE | LATENCY:58ms
TXNID:479484 | STATUS:PENDING | LATENCY:69ms
TXNID:746360 | STATUS:FAILURE | LATENCY:37ms
TXNID:776162 | STATUS:PENDING | LATENCY:93ms
TXNID:415998 | STATUS:PENDING | LATENCY:198ms
TXNID:570517 | STATUS:REJECTED | LATENCY:146ms
TXNID:365356 | STATUS:REJECTED | LATENCY:65ms
TXNID:653461 | STATUS:FAILURE | LATENCY:115ms
TXNID:451233 | STATUS:REJECTED | LATENCY:109ms
TXNID:697908 | STATUS:REJECTED | LATENCY:143ms
TXNID:963311 | STATUS:SUCCESS | LATENCY:76ms
TXNID:827332 | STATUS:REJECTED | LATENCY:132ms
TXNID:183520 | STATUS:SUCCESS | LATENCY:156ms
TXNID:685184 | STATUS:PENDING | LATENCY:30ms
TXNID:351095 | STATUS:REJECTED | LATENCY:143ms
TXNID:993073 | STATUS:SUCCESS | LATENCY:71ms
TXNID:707515 | STATUS:FAILURE | LATENCY:91ms
TXNID:168240 | STATUS:PENDING | LATENCY:109ms
TXNID:541448 | STATUS:FAILURE | LATENCY:152ms
TXNID:444804 | STATUS:FAILURE | LATENCY:27ms
TXNID:978186 | STATUS:SUCCESS | LATENCY:173ms
TXNID:6447 | STATUS:REJECTED | LATENCY:10ms
TXNID:80680 | STATUS:FAILURE | LATENCY:110ms
TXNID:752730 | STATUS:FAILURE | LATENCY:167ms
TXNID:167942 | STATUS:REJECTED | LATENCY:72ms
TXNID:280644 | STATUS:REJECTED | LATENCY:14ms
TXNID:2902 | STATUS:PENDING | LATENCY:129ms
TXNID:582194 | STATUS:PENDING | LATENCY:197ms
TXNID:960719 | STATUS:SUCCESS | LATENCY:151ms
TXNID:350567 | STATUS:FAILURE | LATENCY:90ms
TXNID:579812 | STATUS:SUCCESS | LATENCY:27ms
TXNID:448995 | STATUS:SUCCESS | LATENCY:61ms
TXNID:133462 | STATUS:PENDING | LATENCY:95ms
TXNID:956700 | STATUS:FAILURE | LATENCY:109ms
TXNID:945924 | STATUS:SUCCESS | LATENCY:194ms
TXNID:191903 | STATUS:SUCCESS | LATENCY:148ms
TXNID:582772 | STATUS:PENDING | LATENCY:0ms
TXNID:820276 | STATUS:PENDING | LATENCY:130ms
TXNID:924220 | STATUS:PENDING | LATENCY:96ms
TXNID:904436 | STATUS:FAILURE | LATENCY:172ms
TXNID:154821 | STATUS:FAILURE | LATENCY:180ms
TXNID:394222 | STATUS:REJECTED | LATENCY:10ms
TXNID:658861 | STATUS:REJECTED | LATENCY:43ms
TXNID:957062 | STATUS:REJECTED | LATENCY:56ms
TXNID:273638 | STATUS:FAILURE | LATENCY:198ms
TXNID:935963 | STATUS:REJECTED | LATENCY:144ms
TXNID:314049 | STATUS:FAILURE | LATENCY:13ms
TXNID:546267 | STATUS:REJECTED | LATENCY:37ms
TXNID:599147 | STATUS:REJECTED | LATENCY:104ms
TXNID:870703 | STATUS:FAILURE | LATENCY:84ms
TXNID:553421 | STATUS:FAILURE | LATENCY:171ms
TXNID:685274 | STATUS:SUCCESS | LATENCY:51ms
TXNID:819751 | STATUS:PENDING | LATENCY:43ms
TXNID:246650 | STATUS:FAILURE | LATENCY:158ms
TXNID:708795 | STATUS:FAILURE | LATENCY:133ms
TXNID:150660 | STATUS:REJECTED | LATENCY:145ms
TXNID:341208 | STATUS:PENDING | LATENCY:15ms
TXNID:195406 | STATUS:SUCCESS | LATENCY:107ms
TXNID:135267 | STATUS:REJECTED | LATENCY:72ms
TXNID:30827 | STATUS:SUCCESS | LATENCY:47ms
TXNID:867403 | STATUS:PENDING | LATENCY:142ms
TXNID:24255 | STATUS:REJECTED | LATENCY:82ms
TXNID:374073 | STATUS:PENDING | LATENCY:62ms
TXNID:182416 | STATUS:PENDING | LATENCY:39ms
TXNID:325050 | STATUS:REJECTED | LATENCY:177ms
TXNID:113097 | STATUS:FAILURE | LATENCY:78ms
TXNID:613613 | STATUS:REJECTED | LATENCY:79ms
TXNID:192444 | STATUS:SUCCESS | LATENCY:181ms
TXNID:741460 | STATUS:FAILURE | LATENCY:199ms
TXNID:261609 | STATUS:REJECTED | LATENCY:32ms
TXNID:86723 | STATUS:REJECTED | LATENCY:13ms
TXNID:552597 | STATUS:REJECTED | LATENCY:191ms
TXNID:501011 | STATUS:FAILURE | LATENCY:16ms
TXNID:85380 | STATUS:PENDING | LATENCY:107ms
TXNID:135261 | STATUS:REJECTED | LATENCY:15ms
TXNID:716505 | STATUS:SUCCESS | LATENCY:64ms
TXNID:871685 | STATUS:FAILURE | LATENCY:189ms
TXNID:633435 | STATUS:PENDING | LATENCY:131ms
TXNID:809158 | STATUS:PENDING | LATENCY:52ms
TXNID:21656 | STATUS:SUCCESS | LATENCY:111ms
TXNID:352567 | STATUS:SUCCESS | LATENCY:169ms
TXNID:101377 | STATUS:SUCCESS | LATENCY:50ms
TXNID:124149 | STATUS:SUCCESS | LATENCY:145ms
TXNID:655309 | STATUS:PENDING | LATENCY:164ms
TXNID:493063 | STATUS:REJECTED | LATENCY:40ms
TXNID:276257 | STATUS:REJECTED | LATENCY:137ms
TXNID:946288 | STATUS:PENDING | LATENCY:32ms
TXNID:915065 | STATUS:FAILURE | LATENCY:124ms
TXNID:68841 | STATUS:FAILURE | LATENCY:112ms
TXNID:215828 | STATUS:SUCCESS | LATENCY:130ms
TXNID:103448 | STATUS:SUCCESS | LATENCY:26ms
TXNID:697722 | STATUS:SUCCESS | LATENCY:72ms
TXNID:640991 | STATUS:SUCCESS | LATENCY:8ms
TXNID:466679 | STATUS:PENDING | LATENCY:65ms
TXNID:725442 | STATUS:PENDING | LATENCY:61ms
TXNID:817116 | STATUS:SUCCESS | LATENCY:27ms
TXNID:569777 | STATUS:PENDING | LATENCY:109ms
TXNID:312268 | STATUS:SUCCESS | LATENCY:198ms
TXNID:364427 | STATUS:FAILURE | LATENCY:28ms
TXNID:523793 | STATUS:SUCCESS | LATENCY:177ms
TXNID:116864 | STATUS:REJECTED | LATENCY:10ms
TXNID:930799 | STATUS:PENDING | LATENCY:87ms
TXNID:610743 | STATUS:REJECTED | LATENCY:72ms
TXNID:483633 | STATUS:FAILURE | LATENCY:161ms
TXNID:680182 | STATUS:FAILURE | LATENCY:180ms
TXNID:320981 | STATUS:PENDING | LATENCY:198ms
TXNID:305631 | STATUS:REJECTED | LATENCY:65ms
TXNID:724762 | STATUS:FAILURE | LATENCY:107ms
TXNID:908934 | STATUS:SUCCESS | LATENCY:78ms
TXNID:506938 | STATUS:PENDING | LATENCY:28ms
TXNID:788276 | STATUS:SUCCESS | LATENCY:7ms
TXNID:228791 | STATUS:FAILURE | LATENCY:26ms
TXNID:19454 | STATUS:PENDING | LATENCY:82ms
TXNID:698361 | STATUS:FAILURE | LATENCY:20ms
TXNID:521406 | STATUS:REJECTED | LATENCY:149ms
TXNID:145 | STATUS:PENDING | LATENCY:154ms
TXNID:257740 | STATUS:FAILURE | LATENCY:138ms
TXNID:606445 | STATUS:REJECTED | LATENCY:61ms
TXNID:533871 | STATUS:FAILURE | LATENCY:155ms
TXNID:196621 | STATUS:SUCCESS | LATENCY:199ms
TXNID:195528 | STATUS:SUCCESS | LATENCY:55ms
TXNID:316331 | STATUS:PENDING | LATENCY:131ms
TXNID:908013 | STATUS:SUCCESS | LATENCY:140ms
TXNID:774551 | STATUS:SUCCESS | LATENCY:128ms
TXNID:650934 | STATUS:PENDING | LATENCY:3ms
TXNID:690319 | STATUS:FAILURE | LATENCY:38ms
TXNID:428331 | STATUS:FAILURE | LATENCY:39ms
TXNID:568345 | STATUS:SUCCESS | LATENCY:41ms
TXNID:91033 | STATUS:SUCCESS | LATENCY:192ms
TXNID:331926 | STATUS:PENDING | LATENCY:181ms
TXNID:121875 | STATUS:FAILURE | LATENCY:59ms
TXNID:159726 | STATUS:PENDING | LATENCY:107ms
TXNID:704506 | STATUS:REJECTED | LATENCY:28ms
TXNID:736165 | STATUS:FAILURE | LATENCY:176ms
TXNID:985620 | STATUS:REJECTED | LATENCY:151ms
TXNID:681885 | STATUS:REJECTED | LATENCY:10ms
TXNID:346086 | STATUS:FAILURE | LATENCY:4ms
TXNID:186975 | STATUS:SUCCESS | LATENCY:138ms
TXNID:339527 | STATUS:PENDING | LATENCY:173ms
TXNID:271229 | STATUS:SUCCESS | LATENCY:14ms
TXNID:459377 | STATUS:REJECTED | LATENCY:24ms
TXNID:284956 | STATUS:SUCCESS | LATENCY:123ms
TXNID:69055 | STATUS:PENDING | LATENCY:64ms
TXNID:124212 | STATUS:PENDING | LATENCY:50ms
TXNID:914413 | STATUS:PENDING | LATENCY:17ms
TXNID:481766 | STATUS:FAILURE | LATENCY:49ms
TXNID:177447 | STATUS:FAILURE | LATENCY:117ms
TXNID:779287 | STATUS:SUCCESS | LATENCY:104ms
TXNID:489446 | STATUS:REJECTED | LATENCY:75ms
TXNID:786722 | STATUS:SUCCESS | LATENCY:78ms
TXNID:61143 | STATUS:SUCCESS | LATENCY:193ms
TXNID:653141 | STATUS:SUCCESS | LATENCY:101ms
TXNID:856211 | STATUS:PENDING | LATENCY:153ms
TXNID:590523 | STATUS:REJECTED | LATENCY:123ms
TXNID:85405 | STATUS:PENDING | LATENCY:186ms
TXNID:262220 | STATUS:FAILURE | LATENCY:155ms
TXNID:171334 | STATUS:PENDING | LATENCY:185ms
TXNID:504005 | STATUS:SUCCESS | LATENCY:188ms
TXNID:605079 | STATUS:REJECTED | LATENCY:50ms
TXNID:621796 | STATUS:SUCCESS | LATENCY:169ms
TXNID:680571 | STATUS:SUCCESS | LATENCY:3ms
TXNID:893829 | STATUS:SUCCESS | LATENCY:194ms
TXNID:446428 | STATUS:PENDING | LATENCY:143ms
TXNID:699988 | STATUS:SUCCESS | LATENCY:13ms
TXNID:888845 | STATUS:FAILURE | LATENCY:175ms
TXNID:743526 | STATUS:REJECTED | LATENCY:193ms
TXNID:328542 | STATUS:FAILURE | LATENCY:66ms
TXNID:483010 | STATUS:PENDING | LATENCY:90ms
TXNID:412396 | STATUS:SUCCESS | LATENCY:104ms
TXNID:438167 | STATUS:REJECTED | LATENCY:179ms
TXNID:355193 | STATUS:SUCCESS | LATENCY:71ms
TXNID:302053 | STATUS:FAILURE | LATENCY:6ms
TXNID:380633 | STATUS:FAILURE | LATENCY:162ms
TXNID:776356 | STATUS:SUCCESS | LATENCY:0ms
TXNID:719248 | STATUS:REJECTED | LATENCY:172ms
TXNID:992950 | STATUS:SUCCESS | LATENCY:145ms
TXNID:24170 | STATUS:REJECTED | LATENCY:39ms
TXNID:428127 | STATUS:REJECTED | LATENCY:75ms
TXNID:984626 | STATUS:REJECTED | LATENCY:125ms
TXNID:885171 | STATUS:PENDING | LATENCY:169ms
TXNID:270484 | STATUS:FAILURE | LATENCY:30ms
TXNID:977130 | STATUS:FAILURE | LATENCY:71ms
TXNID:966968 | STATUS:REJECTED | LATENCY:115ms
TXNID:113586 | STATUS:FAILURE | LATENCY:99ms
TXNID:583314 | STATUS:PENDING | LATENCY:67ms
TXNID:694108 | STATUS:REJECTED | LATENCY:159ms
TXNID:47571 | STATUS:PENDING | LATENCY:27ms
TXNID:756857 | STATUS:SUCCESS | LATENCY:83ms
TXNID:452336 | STATUS:SUCCESS | LATENCY:69ms
TXNID:679170 | STATUS:SUCCESS | LATENCY:172ms
TXNID:220313 | STATUS:REJECTED | LATENCY:61ms
TXNID:982476 | STATUS:FAILURE | LATENCY:85ms
TXNID:459515 | STATUS:PENDING | LATENCY:77ms
TXNID:3204 | STATUS:PENDING | LATENCY:68ms
TXNID:784885 | STATUS:PENDING | LATENCY:36ms
TXNID:981287 | STATUS:FAILURE | LATENCY:78ms
TXNID:147695 | STATUS:FAILURE | LATENCY:99ms
TXNID:567703 | STATUS:REJECTED | LATENCY:4ms
TXNID:374798 | STATUS:SUCCESS | LATENCY:156ms
TXNID:220254 | STATUS:FAILURE | LATENCY:104ms
TXNID:391101 | STATUS:SUCCESS | LATENCY:37ms
TXNID:388299 | STATUS:PENDING | LATENCY:100ms
TXNID:450739 | STATUS:REJECTED | LATENCY:21ms
TXNID:564227 | STATUS:REJECTED | LATENCY:97ms
TXNID:975133 | STATUS:FAILURE | LATENCY:195ms
TXNID:496582 | STATUS:SUCCESS | LATENCY:64ms
TXNID:736426 | STATUS:PENDING | LATENCY:5ms
TXNID:395502 | STATUS:REJECTED | LATENCY:21ms
TXNID:97495 | STATUS:REJECTED | LATENCY:28ms
TXNID:945192 | STATUS:REJECTED | LATENCY:51ms
TXNID:702372 | STATUS:PENDING | LATENCY:4ms
TXNID:805511 | STATUS:PENDING | LATENCY:43ms
TXNID:155059 | STATUS:REJECTED | LATENCY:89ms
TXNID:234121 | STATUS:PENDING | LATENCY:1ms
TXNID:453902 | STATUS:FAILURE | LATENCY:121ms
TXNID:307592 | STATUS:SUCCESS | LATENCY:25ms
TXNID:400695 | STATUS:PENDING | LATENCY:69ms
TXNID:176512 | STATUS:REJECTED | LATENCY:162ms
TXNID:821493 | STATUS:FAILURE | LATENCY:30ms
TXNID:969971 | STATUS:PENDING | LATENCY:183ms
TXNID:571009 | STATUS:PENDING | LATENCY:75ms
TXNID:941941 | STATUS:PENDING | LATENCY:110ms
TXNID:152860 | STATUS:FAILURE | LATENCY:14ms
TXNID:273836 | STATUS:PENDING | LATENCY:55ms
TXNID:27538 | STATUS:FAILURE | LATENCY:89ms
TXNID:661444 | STATUS:SUCCESS | LATENCY:164ms
TXNID:216468 | STATUS:PENDING | LATENCY:77ms
TXNID:769655 | STATUS:FAILURE | LATENCY:43ms
TXNID:564996 | STATUS:REJECTED | LATENCY:197ms
TXNID:596474 | STATUS:FAILURE | LATENCY:18ms
TXNID:263496 | STATUS:PENDING | LATENCY:116ms
TXNID:245127 | STATUS:PENDING | LATENCY:55ms
TXNID:120132 | STATUS:REJECTED | LATENCY:155ms
TXNID:559995 | STATUS:PENDING | LATENCY:109ms
TXNID:957521 | STATUS:FAILURE | LATENCY:76ms
TXNID:612219 | STATUS:SUCCESS | LATENCY:45ms
TXNID:376586 | STATUS:FAILURE | LATENCY:59ms
TXNID:32821 | STATUS:SUCCESS | LATENCY:39ms
TXNID:537860 | STATUS:REJECTED | LATENCY:186ms
TXNID:821835 | STATUS:REJECTED | LATENCY:174ms
TXNID:73774 | STATUS:PENDING | LATENCY:64ms
TXNID:428465 | STATUS:SUCCESS | LATENCY:185ms
TXNID:415546 | STATUS:REJECTED | LATENCY:22ms
TXNID:851283 | STATUS:SUCCESS | LATENCY:179ms
TXNID:404062 | STATUS:FAILURE | LATENCY:115ms
TXNID:647191 | STATUS:FAILURE | LATENCY:117ms
TXNID:719375 | STATUS:REJECTED | LATENCY:6ms
TXNID:717059 | STATUS:SUCCESS | LATENCY:69ms
TXNID:762966 | STATUS:REJECTED | LATENCY:38ms
TXNID:118984 | STATUS:REJECTED | LATENCY:52ms
TXNID:204013 | STATUS:REJECTED | LATENCY:151ms
TXNID:116216 | STATUS:SUCCESS | LATENCY:5ms
TXNID:770794 | STATUS:SUCCESS | LATENCY:111ms
TXNID:229513 | STATUS:FAILURE | LATENCY:182ms
TXNID:696171 | STATUS:FAILURE | LATENCY:84ms
TXNID:39124 | STATUS:REJECTED | LATENCY:154ms
TXNID:621741 | STATUS:PENDING | LATENCY:165ms
TXNID:608853 | STATUS:PENDING | LATENCY:47ms
TXNID:621610 | STATUS:REJECTED | LATENCY:188ms
TXNID:776691 | STATUS:PENDING | LATENCY:115ms
TXNID:224884 | STATUS:PENDING | LATENCY:30ms
TXNID:138721 | STATUS:PENDING | LATENCY:103ms
TXNID:181572 | STATUS:REJECTED | LATENCY:176ms
TXNID:41472 | STATUS:REJECTED | LATENCY:14ms
TXNID:457125 | STATUS:SUCCESS | LATENCY:141ms
TXNID:430974 | STATUS:REJECTED | LATENCY:34ms
TXNID:463324 | STATUS:PENDING | LATENCY:132ms
TXNID:772926 | STATUS:REJECTED | LATENCY:133ms
TXNID:295156 | STATUS:REJECTED | LATENCY:36ms
TXNID:319345 | STATUS:SUCCESS | LATENCY:183ms
TXNID:179996 | STATUS:PENDING | LATENCY:70ms
TXNID:476286 | STATUS:SUCCESS | LATENCY:98ms
TXNID:82992 | STATUS:SUCCESS | LATENCY:105ms
TXNID:982748 | STATUS:SUCCESS | LATENCY:161ms
TXNID:731257 | STATUS:PENDING | LATENCY:30ms
TXNID:660780 | STATUS:PENDING | LATENCY:34ms
TXNID:478867 | STATUS:PENDING | LATENCY:45ms
TXNID:975181 | STATUS:REJECTED | LATENCY:134ms
TXNID:490733 | STATUS:FAILURE | LATENCY:29ms
TXNID:719673 | STATUS:FAILURE | LATENCY:97ms
TXNID:40883 | STATUS:REJECTED | LATENCY:20ms
TXNID:888958 | STATUS:SUCCESS | LATENCY:45ms
TXNID:725591 | STATUS:PENDING | LATENCY:55ms
TXNID:265523 | STATUS:SUCCESS | LATENCY:39ms
TXNID:393948 | STATUS:REJECTED | LATENCY:45ms
TXNID:683105 | STATUS:REJECTED | LATENCY:145ms
TXNID:986744 | STATUS:SUCCESS | LATENCY:172ms
TXNID:695696 | STATUS:REJECTED | LATENCY:182ms
TXNID:912195 | STATUS:REJECTED | LATENCY:64ms
TXNID:35802 | STATUS:PENDING | LATENCY:176ms
TXNID:145145 | STATUS:FAILURE | LATENCY:7ms
TXNID:34334 | STATUS:PENDING | LATENCY:105ms
TXNID:388303 | STATUS:PENDING | LATENCY:165ms
TXNID:760997 | STATUS:SUCCESS | LATENCY:81ms
TXNID:35118 | STATUS:FAILURE | LATENCY:137ms
TXNID:869857 | STATUS:FAILURE | LATENCY:115ms
TXNID:842037 | STATUS:FAILURE | LATENCY:6ms
TXNID:873964 | STATUS:PENDING | LATENCY:23ms
TXNID:666933 | STATUS:SUCCESS | LATENCY:168ms
TXNID:150132 | STATUS:REJECTED | LATENCY:154ms
TXNID:756003 | STATUS:FAILURE | LATENCY:69ms
TXNID:731064 | STATUS:FAILURE | LATENCY:159ms
TXNID:44993 | STATUS:PENDING | LATENCY:30ms
TXNID:169882 | STATUS:REJECTED | LATENCY:42ms
TXNID:535337 | STATUS:REJECTED | LATENCY:41ms
TXNID:407546 | STATUS:SUCCESS | LATENCY:156ms
TXNID:563119 | STATUS:SUCCESS | LATENCY:168ms
TXNID:890283 | STATUS:REJECTED | LATENCY:181ms
TXNID:701996 | STATUS:REJECTED | LATENCY:140ms
TXNID:101081 | STATUS:PENDING | LATENCY:97ms
TXNID:60384 | STATUS:REJECTED | LATENCY:66ms
TXNID:327464 | STATUS:FAILURE | LATENCY:55ms
TXNID:958139 | STATUS:REJECTED | LATENCY:193ms
TXNID:246780 | STATUS:REJECTED | LATENCY:156ms
TXNID:954827 | STATUS:REJECTED | LATENCY:134ms
TXNID:647651 | STATUS:PENDING | LATENCY:77ms
TXNID:286975 | STATUS:PENDING | LATENCY:57ms
TXNID:944735 | STATUS:SUCCESS | LATENCY:9ms
TXNID:205944 | STATUS:REJECTED | LATENCY:170ms
TXNID:723070 | STATUS:REJECTED | LATENCY:87ms
